id	name	category
PR:000030941	secreted and transmembrane protein 1	biolink:Protein
PR:000014332	R-spondin-3	biolink:Protein
PR:000004698	Bcl-2-like protein 2	biolink:Protein
UniProtKB:Q9BQB4	Sclerostin	biolink:Protein
UMLS:C0662925	Ephrin-B1	biolink:Protein
PR:000015312	synaptosomal-associated protein 25	biolink:Protein
UMLS:C0248007	B-Cell Lymphoma 6 Protein	biolink:Protein
UniProtKB:Q12841	FSTL1_HUMAN Follistatin-related protein 1 (sprot)	biolink:Protein
PR:000015289	SPARC-related modular calcium-binding protein 1	biolink:Protein
PR:000014679	protein Z-dependent protease inhibitor	biolink:Protein
PR:000007561	leucine-rich repeat transmembrane protein FLRT2	biolink:Protein
PR:000007562	leucine-rich repeat transmembrane protein FLRT3	biolink:Protein
PR:000030678	immunoglobulin superfamily containing leucine-rich repeat protein 2	biolink:Protein
UniProtKB:P01130	LDLR_HUMAN Low-density lipoprotein receptor (sprot)	biolink:Protein
UniProtKB:P52789	HXK2_HUMAN Hexokinase-2 (sprot)	biolink:Protein
UniProtKB:P19367	HXK1_HUMAN Hexokinase-1 (sprot)	biolink:Protein
PR:000009975	latent-transforming growth factor beta-binding protein 4	biolink:Protein
PR:000030665	PILR alpha-associated neural protein	biolink:Protein
PR:000014137	E3 ubiquitin-protein ligase RNF43	biolink:Protein
PR:000001953	tumor necrosis factor receptor superfamily member 10D	biolink:Protein
PR:000018208	E3 ubiquitin-protein ligase ZNRF3	biolink:Protein
UMLS:C4319542	Apolipoproteins M	biolink:Protein
MESH:D016899	interferon-beta	biolink:Protein
PR:000008911	interferon alpha-10	biolink:Protein
UMLS:C3887954	Interferon alpha-7	biolink:Protein
UMLS:C0386040	Ephrin-B2	biolink:Protein
PR:000008544	HERV-H LTR-associating protein 2	biolink:Protein
UniProtKB:Q86SJ2	AMGO2_HUMAN Amphoterin-induced protein 2 (sprot)	biolink:Protein
PR:000001666	relaxin receptor 1	biolink:Protein
UMLS:C1172033	neuregulin-4	biolink:Protein
UMLS:C2757040	Interferon gamma [EPC]	biolink:Protein
PR:000029559	interleukin-36 beta	biolink:Protein
PR:000030957	interleukin-36 alpha	biolink:Protein
UMLS:C0754090	Ephrin-A3	biolink:Protein
PR:000002175	14-3-3 protein beta/alpha	biolink:Protein
UMLS:C1457899	growth-differentiation factor 8	biolink:Protein
PR:000001802	C-C motif chemokine 27	biolink:Protein
UMLS:C1705207	Recombinant Human Endostatin	biolink:Protein
UNII:1RXS4UE564	alteplase	biolink:Protein
UniProtKB:P16035	TIMP2_HUMAN Metalloproteinase inhibitor 2 (sprot)	biolink:Protein
UMLS:C1704256	transforming growth factor beta 1	biolink:Protein
UMLS:C0107103	brain-derived neurotrophic factor	biolink:Protein
MESH:D003185	Complement component C8	biolink:Protein
UMLS:C0391318	repifermin	biolink:Protein
UMLS:C0907549	phospholipase A2, group IIE protein	biolink:Protein
PR:000012810	phospholipase A2 group V	biolink:Protein
MESH:D019009	Proto-Oncogene Protein c-kit	biolink:Protein
UniProtKB:Q9Y264	ANGP4_HUMAN Angiopoietin-4 (sprot)	biolink:Protein
PR:000007950	GDNF family receptor alpha-3	biolink:Protein
UMLS:C0671412	Ephrin-B3	biolink:Protein
PR:000007949	GDNF family receptor alpha-2	biolink:Protein
UniProtKB:O00300	TR11B_HUMAN Tumor necrosis factor receptor superfamily member 11B (sprot)	biolink:Protein
UMLS:C0005210	beta-Endorphin	biolink:Protein
PR:000002122	C-C motif chemokine 2	biolink:Protein
CHEBI:8027	peroxidase	biolink:Protein
PUBCHEM.COMPOUND:168266256	prolactin	biolink:Protein
UniProtKB:Q07011	TNR9_HUMAN Tumor necrosis factor receptor superfamily member 9 (sprot)	biolink:Protein
PR:000016489	tumor necrosis factor ligand superfamily member 9	biolink:Protein
UniProtKB:O15123	ANGP2_HUMAN Angiopoietin-2 (sprot)	biolink:Protein
PR:000001438	CD80 molecule	biolink:Protein
UniProtKB:P28908	TNR8_HUMAN Tumor necrosis factor receptor superfamily member 8 (sprot)	biolink:Protein
PR:000016878	tyrosine-protein kinase receptor TYRO3	biolink:Protein
MESH:D018719	erbB-2 Receptor	biolink:Protein
PR:000016009	tumor-associated calcium signal transducer 2	biolink:Protein
PR:000008991	interleukin-1 receptor accessory protein	biolink:Protein
UniProtKB:Q08334	I10R2_HUMAN Interleukin-10 receptor subunit beta (sprot)	biolink:Protein
UniProtKB:P42701	I12R1_HUMAN Interleukin-12 receptor subunit beta-1 (sprot)	biolink:Protein
UniProtKB:P31785	IL2RG_HUMAN Cytokine receptor common subunit gamma (sprot)	biolink:Protein
UniProtKB:P36941	TNR3_HUMAN Tumor necrosis factor receptor superfamily member 3 (sprot)	biolink:Protein
UMLS:C1622994	RON receptor protein tyrosine kinase	biolink:Protein
PR:000012228	platelet-activating factor acetylhydrolase IB subunit alpha2	biolink:Protein
PR:000003058	protein kinase C alpha type	biolink:Protein
PR:000013235	protein kinase C zeta type	biolink:Protein
UniProtKB:P32942	ICAM3_HUMAN Intercellular adhesion molecule 3 (sprot)	biolink:Protein
MESH:D047888	tumor necrosis factor receptor 1A	biolink:Protein
PR:000011471	NT-3 growth factor receptor	biolink:Protein
UMLS:C1706297	B-Cell Maturation Antigen	biolink:Protein
UniProtKB:P07585	decorin (human)	biolink:Protein
UMLS:C0006785	Calpain I	biolink:Protein
UMLS:C0034802	Epidermal Growth Factor Receptor	biolink:Protein
UMLS:C0062534	Hepatocyte Growth Factor	biolink:Protein
UniProtKB:P13725	ONCM_HUMAN Oncostatin-M (sprot)	biolink:Protein
PR:000001904	platelet endothelial cell adhesion molecule	biolink:Protein
UniProtKB:O60542	PSPN_HUMAN Persephin (sprot)	biolink:Protein
UniProtKB:P07225	PROS_HUMAN Vitamin K-dependent protein S (sprot)	biolink:Protein
UMLS:C1706295	Transmembrane Activator and CAML Interactor Protein	biolink:Protein
PR:000001801	C-C motif chemokine 25	biolink:Protein
UniProtKB:Q9UNG2	TNF18_HUMAN Tumor necrosis factor ligand superfamily member 18 (sprot)	biolink:Protein
PR:000005664	ciliary neurotrophic factor receptor subunit alpha	biolink:Protein
UniProtKB:P19235	EPOR_HUMAN Erythropoietin receptor (sprot)	biolink:Protein
UniProtKB:Q99062	CSF3R_HUMAN Granulocyte colony-stimulating factor receptor (sprot)	biolink:Protein
PR:000008989	interleukin-37	biolink:Protein
UMLS:C0022984	Laminin	biolink:Protein
UMLS:C2757034	Natural Cytotoxicity Triggering Receptor 2	biolink:Protein
PR:000011338	protein NOV	biolink:Protein
PR:000001928	sialic acid-binding Ig-like lectin 6	biolink:Protein
PR:000005886	cytokine receptor-like factor 2	biolink:Protein
UniProtKB:P08476	INHBA_HUMAN Inhibin beta A chain (sprot)	biolink:Protein
UniProtKB:P20160	CAP7_HUMAN Azurocidin (sprot)	biolink:Protein
UniProtKB:P43026	GDF5_HUMAN Growth/differentiation factor 5 (sprot)	biolink:Protein
UMLS:C0755533	fibroblast growth factor 18	biolink:Protein
UMLS:C5444651	Fibroblast growth factor 19	biolink:Protein
UniProtKB:Q9NP95	FGF20_HUMAN Fibroblast growth factor 20 (sprot)	biolink:Protein
UMLS:C0386595	fibroblast growth factor 9	biolink:Protein
PR:000001985	C-C motif chemokine 1	biolink:Protein
UniProtKB:P08833	IBP1_HUMAN Insulin-like growth factor-binding protein 1 (sprot)	biolink:Protein
UMLS:C1522550	Recombinant Interleukin-10	biolink:Protein
UMLS:C1705097	Interleukin-17F	biolink:Protein
MESH:D000097043	interleukin-22	biolink:Protein
PR:000005112	C-C motif chemokine 4-like	biolink:Protein
PR:000005111	C-C motif chemokine 3-like 1	biolink:Protein
PR:000002126	C-C motif chemokine 8	biolink:Protein
MESH:D019278	Matrix Metalloproteinase 3	biolink:Protein
UMLS:C0016006	fibrinogen	biolink:Protein
PR:000003622	angiotensin-converting enzyme 2	biolink:Protein
PR:000003733	a disintegrin and metalloproteinase with thrombospondin motifs 4	biolink:Protein
UMLS:C0533670	Angiopoietin-1	biolink:Protein
UMLS:C0537521	Agouti-Related Protein	biolink:Protein
PR:000001143	basal cell adhesion molecule	biolink:Protein
UniProtKB:P33151	CADH5_HUMAN Cadherin-5 (sprot)	biolink:Protein
PR:000001311	adhesion G protein-coupled receptor E5	biolink:Protein
PR:000030621	COMM domain-containing protein 7	biolink:Protein
UMLS:C0535298	Fractalkine	biolink:Protein
MESH:D064094	Interleukin-27	biolink:Protein
PR:000009414	kallikrein-4	biolink:Protein
PR:000010477	matrix metalloproteinase-17	biolink:Protein
UniProtKB:P23510	TNFL4_HUMAN Tumor necrosis factor ligand superfamily member 4 (sprot)	biolink:Protein
UniProtKB:P01031	CO5_HUMAN Complement C5 (sprot)	biolink:Protein
UniProtKB:O14757	CHK1_HUMAN Serine/threonine-protein kinase Chk1 (sprot)	biolink:Protein
UMLS:C1625782	Mitogen-Activated protein kinase 3 Antigen	biolink:Protein
UMLS:C2606037	HAT1 protein, S cerevisiae	biolink:Protein
PR:000008487	histone deacetylase 8	biolink:Protein
UniProtKB:Q02750	MP2K1_HUMAN Dual specificity mitogen-activated protein kinase kinase 1 (sprot)	biolink:Protein
UniProtKB:Q92794	KAT6A_HUMAN Histone acetyltransferase KAT6A (sprot)	biolink:Protein
UMLS:C0753744	Protein Kinase C Delta Type	biolink:Protein
PR:000013660	Ras-related C3 botulinum toxin substrate 1	biolink:Protein
PR:000013672	DNA repair protein RAD51 homolog 1	biolink:Protein
PR:000016137	TATA-box-binding protein	biolink:Protein
PR:000016977	SUMO-conjugating enzyme UBC9	biolink:Protein
UniProtKB:P07947	YES_HUMAN Tyrosine-protein kinase Yes (sprot)	biolink:Protein
MESH:D003184	Complement component C7	biolink:Protein
UniProtKB:Q16619	CTF1_HUMAN Cardiotrophin-1 (sprot)	biolink:Protein
PR:000001288	B-cell receptor CD22	biolink:Protein
UMLS:C1522540	Recombinant Interleukin-4	biolink:Protein
UniProtKB:O14788	TNF11_HUMAN Tumor necrosis factor ligand superfamily member 11 (sprot)	biolink:Protein
UniProtKB:Q5T4W7	artemin (human)	biolink:Protein
UMLS:C3714798	Cytochrome P-450 CYP3A4	biolink:Protein
PR:000011013	neuroblastoma suppressor of tumorigenicity 1	biolink:Protein
UMLS:C0034804	Estrogen Receptors	biolink:Protein
UMLS:C0034839	Growth Hormone Receptor	biolink:Protein
CHEBI:81568	luteinizing hormone	biolink:Protein
UniProtKB:P27918	Human Properdin	biolink:Protein
UniProtKB:Q9Y240	CLC11_HUMAN C-type lectin domain family 11 member A (sprot)	biolink:Protein
PR:000001970	vascular cell adhesion protein 1	biolink:Protein
PR:000002223	tumor necrosis factor ligand superfamily member 15	biolink:Protein
PR:000000316	serine/threonine-protein kinase receptor R3 isoform 1	biolink:Protein
UMLS:C0051755	Amphiregulin	biolink:Protein
UMLS:C0083867	bone morphogenetic protein 7	biolink:Protein
UMLS:C0119823	Contactin 1	biolink:Protein
UMLS:C0110610	connective tissue growth factor	biolink:Protein
UniProtKB:Q02413	DSG1_HUMAN Desmoglein-1 (sprot)	biolink:Protein
PR:000006888	tumor necrosis factor receptor superfamily member EDAR	biolink:Protein
PR:000006071	C-X-C motif chemokine 5	biolink:Protein
UMLS:C0244635	Galectin 4	biolink:Protein
UniProtKB:Q9Y6W8	ICOS_HUMAN Inducible T-cell costimulator (sprot)	biolink:Protein
UMLS:C0669930	interleukin-17 receptor	biolink:Protein
UniProtKB:Q9NPH3	IL1AP_HUMAN Interleukin-1 receptor accessory protein (sprot)	biolink:Protein
UMLS:C3503761	Junctional Adhesion Molecule B	biolink:Protein
PR:000009202	junctional adhesion molecule C	biolink:Protein
PR:000009951	limbic system-associated membrane protein	biolink:Protein
UniProtKB:P11226	MBL2_HUMAN Mannose-binding protein C (sprot)	biolink:Protein
MESH:D055628	Natural Cytotoxicity Triggering Receptor 3	biolink:Protein
UniProtKB:Q9BQ51	PD1L2_HUMAN Programmed cell death 1 ligand 2 (sprot)	biolink:Protein
UniProtKB:P18031	PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 (sprot)	biolink:Protein
UniProtKB:Q03167	TGBR3_HUMAN Transforming growth factor beta receptor type 3 (sprot)	biolink:Protein
MESH:D000094632	thymic stromal lymphopoietin	biolink:Protein
UniProtKB:P16410	BMS224818	biolink:Protein
PR:000001300	CD209 molecule	biolink:Protein
PR:000001294	C-type lectin domain family 4 member M	biolink:Protein
UMLS:C0252528	Galectin 2	biolink:Protein
UMLS:C0017626	Glial Fibrillary Acidic Protein	biolink:Protein
MESH:D053583	interleukin-1, beta	biolink:Protein
PR:000002123	C-C motif chemokine 3	biolink:Protein
PR:000010561	C-type mannose receptor 2	biolink:Protein
UniProtKB:P21246	PTN_HUMAN Pleiotrophin (sprot)	biolink:Protein
PR:000007564	fms-related tyrosine kinase 3 ligand	biolink:Protein
PR:000001828	NKG2-D type II integral membrane protein	biolink:Protein
MESH:D053264	TALL-1 protein	biolink:Protein
UMLS:C0117720	fibroblast growth factor-5	biolink:Protein
UniProtKB:O60383	GDF9_HUMAN Growth/differentiation factor 9 (sprot)	biolink:Protein
MESH:D007075	Immunoglobulin M	biolink:Protein
MESH:D007376	Interleukin-2	biolink:Protein
UniProtKB:P35225	IL13_HUMAN Interleukin-13 (sprot)	biolink:Protein
UniProtKB:O95998	I18BP_HUMAN Interleukin-18-binding protein (sprot)	biolink:Protein
UniProtKB:P49763	PLGF_HUMAN Placenta growth factor (sprot)	biolink:Protein
PR:000017074	UL16-binding protein 1	biolink:Protein
PR:000017075	UL16-binding protein 2	biolink:Protein
PR:000006887	tumor necrosis factor receptor superfamily member 27	biolink:Protein
MESH:D064096	Aurora Kinase A	biolink:Protein
PR:000000103	mitogen-activated protein kinase 1	biolink:Protein
PR:000003130	diablo IAP-binding mitochondrial protein	biolink:Protein
UMLS:C0388911	Vascular Endothelial Growth Factor C	biolink:Protein
PR:000001004	CD4 molecule	biolink:Protein
UniProtKB:P01589	IL2RA_HUMAN Interleukin-2 receptor subunit alpha (sprot)	biolink:Protein
MESH:D047889	Receptors, Tumor Necrosis Factor, Type II	biolink:Protein
PR:000003734	a disintegrin and metalloproteinase with thrombospondin motifs 5	biolink:Protein
MESH:D020051	Arylsulfatase B	biolink:Protein
UniProtKB:Q9UHI8	ATS1_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 1 (sprot)	biolink:Protein
PR:000003728	a disintegrin and metalloproteinase with thrombospondin motifs 13	biolink:Protein
PR:000004920	carbonic anhydrase 4	biolink:Protein
MESH:D005167	factor VII	biolink:Protein
PR:000005880	cysteine-rich secretory protein 3	biolink:Protein
MESH:D004765	ENTEROPEPTIDASE	biolink:Protein
PR:000017412	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1	biolink:Protein
UMLS:C0387264	platelet glycoprotein VI	biolink:Protein
PR:000008444	hyaluronan and proteoglycan link protein 1	biolink:Protein
MESH:D007339	Insulinase	biolink:Protein
PR:000009446	Kremen protein 2	biolink:Protein
UMLS:C0666708	matrilin 3	biolink:Protein
PR:000010327	matrix extracellular phosphoglycoprotein	biolink:Protein
MESH:D055576	Neutral Ceramidase	biolink:Protein
UniProtKB:P14543	NID1_HUMAN Nidogen-1 (sprot)	biolink:Protein
PR:000014703	glia-derived nexin	biolink:Protein
UMLS:C0919475	RET Protein	biolink:Protein
UMLS:C0963377	Semaphorin-3A	biolink:Protein
PR:000017413	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2	biolink:Protein
PR:000003606	aggrecan core protein	biolink:Protein
PR:000004028	angiopoietin-related protein 3	biolink:Protein
UniProtKB:Q15582	BGH3_HUMAN Transforming growth factor-beta-induced protein ig-h3 (sprot)	biolink:Protein
UMLS:C0053574	biglycan	biolink:Protein
PR:000004892	complement C1r subcomponent	biolink:Protein
PR:000004913	carbonic anhydrase-related protein 10	biolink:Protein
PR:000001296	CD109 molecule	biolink:Protein
MESH:D000071178	CD48 antigen	biolink:Protein
PR:000005667	contactin-2	biolink:Protein
PR:000005669	contactin-4	biolink:Protein
PR:000005670	contactin-5	biolink:Protein
PR:000005969	cystatin-F	biolink:Protein
PR:000006525	delta-like protein 4	biolink:Protein
PR:000001480	low affinity immunoglobulin gamma Fc region receptor II-a	biolink:Protein
PR:000001485	low affinity immunoglobulin gamma Fc region receptor III-B	biolink:Protein
UniProtKB:Q15485	FCN2_HUMAN Ficolin-2 (sprot)	biolink:Protein
UMLS:C1721039	Glypican-2	biolink:Protein
PR:000008839	serine protease HTRA2, mitochondrial	biolink:Protein
UniProtKB:Q13007	IL24_HUMAN Interleukin-24 (sprot)	biolink:Protein
PR:000032013	leucine-rich repeats and immunoglobulin-like domains protein 3	biolink:Protein
PR:000009928	low-density lipoprotein receptor-related protein 8	biolink:Protein
PR:000001842	T-lymphocyte surface antigen Ly-9	biolink:Protein
UMLS:C3537351	Matrilin-2	biolink:Protein
MESH:D000075982	Cell Adhesion Molecule-1	biolink:Protein
PR:000011465	netrin-4	biolink:Protein
UniProtKB:Q6ZVN8	RGMC_HUMAN Hemojuvelin (sprot)	biolink:Protein
UniProtKB:P35442	TSP2_HUMAN Thrombospondin-2 (sprot)	biolink:Protein
PR:000000132	thrombospondin-4	biolink:Protein
UniProtKB:Q96GD4	AURKB_HUMAN Aurora kinase B (sprot)	biolink:Protein
PR:000004771	bone morphogenetic protein 1	biolink:Protein
PR:000003199	calcium/calmodulin-dependent protein kinase type II subunit alpha	biolink:Protein
PR:000004924	carbonic anhydrase 7	biolink:Protein
UniProtKB:O96017	CHK2_HUMAN Serine/threonine-protein kinase Chk2 (sprot)	biolink:Protein
PR:000005451	chordin-like protein 1	biolink:Protein
UniProtKB:Q9UBT3	DKK4_HUMAN Dickkopf-related protein 4 (sprot)	biolink:Protein
PR:000003490	granzyme H	biolink:Protein
PR:000008984	interleukin-17 receptor D	biolink:Protein
UniProtKB:P41743	KPCI_HUMAN Protein kinase C iota type (sprot)	biolink:Protein
UMLS:C0382071	p21-activated kinase 3	biolink:Protein
PR:000012245	serine/threonine-protein kinase PAK 5	biolink:Protein
UniProtKB:P48736	PK3CG_HUMAN Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (sprot)	biolink:Protein
UniProtKB:P53350	PLK1_HUMAN Serine/threonine-protein kinase PLK1 (sprot)	biolink:Protein
UniProtKB:P00797	renin (human)	biolink:Protein
PR:000015702	stabilin-2	biolink:Protein
UniProtKB:Q9UHD2	TBK1_HUMAN Serine/threonine-protein kinase TBK1 (sprot)	biolink:Protein
UniProtKB:P17706	PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2 (sprot)	biolink:Protein
UniProtKB:P10415	BCL2_HUMAN Apoptosis regulator Bcl-2 (sprot)	biolink:Protein
PR:000004692	Bcl-2-related protein A1	biolink:Protein
UniProtKB:P51813	BMX_HUMAN Cytoplasmic tyrosine-protein kinase BMX (sprot)	biolink:Protein
PR:000008878	bone sialoprotein 2	biolink:Protein
UniProtKB:Q06187	BTK_HUMAN Tyrosine-protein kinase BTK (sprot)	biolink:Protein
PR:000003201	calcium/calmodulin-dependent protein kinase type II subunit delta	biolink:Protein
UMLS:C0218093	CD30 Ligand	biolink:Protein
UniProtKB:P23946	chymase (human)	biolink:Protein
UniProtKB:P21709	EPHA1_HUMAN Ephrin type-A receptor 1 (sprot)	biolink:Protein
UniProtKB:P36888	FLT3_HUMAN Receptor-type tyrosine-protein kinase FLT3 (sprot)	biolink:Protein
PR:000007686	follistatin-related protein 3	biolink:Protein
UMLS:C0061877	granzyme A	biolink:Protein
PR:000008568	homeodomain-interacting protein kinase 3	biolink:Protein
PR:000008981	interleukin-15 receptor subunit alpha	biolink:Protein
UMLS:C0079633	interleukin-8	biolink:Protein
MESH:D011972	Insulin Receptor	biolink:Protein
PR:000014684	kallistatin	biolink:Protein
UniProtKB:Q92876	KLK6_HUMAN Kallikrein-6 (sprot)	biolink:Protein
UniProtKB:P06239	LCK_HUMAN Tyrosine-protein kinase Lck (sprot)	biolink:Protein
UMLS:C5552513	Periostin	biolink:Protein
UniProtKB:P09619	PGFRB_HUMAN Platelet-derived growth factor receptor beta (sprot)	biolink:Protein
PR:000004673	brevican core protein	biolink:Protein
PR:000013222	cAMP-dependent protein kinase catalytic subunit alpha	biolink:Protein
PR:000015742	serine/threonine-protein kinase 16	biolink:Protein
PR:000004753	baculoviral IAP repeat-containing protein 5	biolink:Protein
UniProtKB:P40238	TPOR_HUMAN Thrombopoietin receptor (sprot)	biolink:Protein
UniProtKB:P04629	NTRK1_HUMAN High affinity nerve growth factor receptor (sprot)	biolink:Protein
PR:000013325	trypsin-3	biolink:Protein
UniProtKB:P51452	DUS3_HUMAN Dual specificity protein phosphatase 3 (sprot)	biolink:Protein
UMLS:C0079349	fibroblast growth factor-1	biolink:Protein
PR:000006067	C-X-C motif chemokine 13	biolink:Protein
UMLS:C5780032	HUMAN CILIARY NEUROTROPHIC FACTOR	biolink:Protein
PR:000007486	fibroblast growth factor 17	biolink:Protein
UNII:43K1W2T1M6	Interferon alpha 2	biolink:Protein
UMLS:C1720966	Lymphotoxin alpha1, beta2 Heterotrimer	biolink:Protein
UMLS:C0812319	transforming growth factor beta3	biolink:Protein
CHEBI:80331	vasoactive intestinal peptide	biolink:Protein
UniProtKB:P29965	CD40 Ligand	biolink:Protein
MESH:D001142	Aromatic-L-Amino-Acid Decarboxylases	biolink:Protein
UMLS:C0002191	alpha 1-antitrypsin	biolink:Protein
PR:000003862	alpha-2-HS-glycoprotein	biolink:Protein
MESH:D051926	Antigens, CD147	biolink:Protein
PR:000000163	bone morphogenetic protein 10	biolink:Protein
UniProtKB:P55285	CADH6_HUMAN Cadherin-6 (sprot)	biolink:Protein
MESH:D053148	caspase-3	biolink:Protein
MESH:D020059	Cathepsin E	biolink:Protein
PR:000001807	C-type lectin domain family 7 member A	biolink:Protein
PR:000010193	mannan-binding lectin serine protease 1	biolink:Protein
PR:000001446	discoidin domain-containing receptor 2	biolink:Protein
PR:000006501	dickkopf-related protein 3	biolink:Protein
PR:000006662	dipeptidyl peptidase 2	biolink:Protein
UMLS:C0246118	Endothelin-converting enzyme 1	biolink:Protein
PR:000007132	ephrin type-B receptor 4	biolink:Protein
PR:000008999	interleukin-22 receptor subunit alpha-1	biolink:Protein
PR:000013324	serine protease 27	biolink:Protein
PR:000010467	membrane metallo-endopeptidase-like 1	biolink:Protein
PR:000005206	serine/threonine-protein kinase MRCK beta	biolink:Protein
PR:000004962	cell adhesion molecule 3	biolink:Protein
UniProtKB:Q14112	NID2_HUMAN Nidogen-2 (sprot)	biolink:Protein
UniProtKB:Q14982	OPCM_HUMAN Opioid-binding protein/cell adhesion molecule (sprot)	biolink:Protein
PR:000029660	OCIA domain-containing protein 1	biolink:Protein
PR:000001319	SLAM family member 5	biolink:Protein
PR:000015237	SLIT and NTRK-like protein 1	biolink:Protein
PR:000006503	dickkopf-like protein 1	biolink:Protein
UniProtKB:P42680	TEC_HUMAN Tyrosine-protein kinase Tec (sprot)	biolink:Protein
PR:000002112	vascular endothelial growth factor receptor 2	biolink:Protein
PR:000004775	BMP-binding endothelial regulator protein	biolink:Protein
PR:000005231	cadherin-12	biolink:Protein
UniProtKB:P63098	CANB1_HUMAN Calcineurin subunit B type 1 (sprot)	biolink:Protein
UniProtKB:Q9BXR6	FHR5_HUMAN Complement factor H-related protein 5 (sprot)	biolink:Protein
UniProtKB:P11717	MPRI_HUMAN Cation-independent mannose-6-phosphate receptor (sprot)	biolink:Protein
PR:000009411	kallikrein-14	biolink:Protein
